"disc_number";"duration_ms";"name";"track_number";"album";"artist";"author";"lyrics_url";"lyrics"
"1";"360693";"A Estos Hombres Tristes";"13";"El 1er Álbum Más los Singles";"Almendra";"";"https://genius.com/Almendra-a-estos-hombres-tristes-lyrics";"  Salva tu piel, la ciudad te llevó el verano Ponte color, que al morir los hombres son blancos Más blancos Que al volar sin volver Sin volver, que al volar sin volver  <a annotation-fragment=""15573013"" class=""referent"" classification=""unreviewed"" data-id=""15573013"" href=""/Almendra-a-estos-hombres-tristes-lyrics#note-15573013"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" prevent-default-click="""">Tú tienes pies y tienes manos Pero no se ven Si tus pies hoy nacieron viento Déjalos correr Y si tus manos con las plantas Déjalas crecer  <a annotation-fragment=""15572898"" class=""referent"" classification=""unreviewed"" data-id=""15572898"" href=""/Almendra-a-estos-hombres-tristes-lyrics#note-15572898"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" prevent-default-click="""">Vive de azul, porque azul No tienes domingos <a annotation-fragment=""15573041"" class=""referent"" classification=""unreviewed"" data-id=""15573041"" href=""/Almendra-a-estos-hombres-tristes-lyrics#note-15573041"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" prevent-default-click="""">Ríete al fin, que llorar Trae tanto frío Mas frío, que olvidar como ver Como ver, que olvidar, como ver  <a annotation-fragment=""15572968"" class=""referent"" classification=""unreviewed"" data-id=""15572968"" href=""/Almendra-a-estos-hombres-tristes-lyrics#note-15572968"" image=""false"" ng-class=""{           'referent--linked_to_preview': song_ctrl.referent_has_preview(fragment_id),           'referent--linked_to_preview_active': song_ctrl.highlight_preview_referent(fragment_element_id),           'referent--purple_indicator': song_ctrl.show_preview_referent_indicator(fragment_element_id)         }"" ng-click=""open()"" on-hover-with-no-digest=""set_current_hover_and_digest(hover ? fragment_id : undefined)"" pending-editorial-actions-count=""0"" prevent-default-click="""">Una vez vi que no cantabas Y no se porqué Si tienes voz , tienes palabras Déjalas caer Cayéndose suena tu vida Aunque no lo creas  Cuanta ciudad, cuanta sed Y tu un hombre solo Cuanta ciudad, cuanta sed Y tu un hombre solo Cuanta ciudad, cuanta sed Y tu un hombre solo Cuanta ciudad, cuanta sed Y tu un hombre solo Cuanta ciudad, cuanta sed Y tu un hombre solo  "
"1";"158320";"Que el Viento Borró Tus Manos";"14";"El 1er Álbum Más los Singles";"Almendra";"Emilio del Guercio";"https://genius.com/Almendra-que-el-viento-borro-tus-manos-lyrics";"  [Letra de ""Que El Viento Borró Tus Manos""]  Era una chica que voló Vio florecer la luz del sol Y no volvió El tiempo comenzó a pasar Las frutas no brillaron más Y el sol se fue, y llovió Donde estas ahora Que el viento borró tus manos Dónde estás ahora Tu cara es muy gris Tu imagen se va Temprano fue el atardecer El patio no la llama más En su lugar Quizás esté sentada aquí En una silla de algodón Para mirar y mirar  "
"1";"172880";"Laura Va";"15";"El 1er Álbum Más los Singles";"Almendra";"";"https://genius.com/Almendra-laura-va-lyrics";"  Laura va Lentamente guarda en su valija gris El fin de toda una vida de penas Laura ve Unos pasos la alejan del pueblo aquel Donde ayer jugaba al salir de la escuela Laura, pobre tu dolor Se cayó de una oración Por eso te vas con él Por eso te vas Y hay algo de bueno en tus ojos Sin querer Laura va Los años le han dado la resignación Y el dolor Se fue con sus pocas tibiezas Laura ve Aunque es grande su vida comienza aquí Y a la vez termina la sed de su espera Laura, pobre tu dolor Se cayó de una oración Por eso te vas con él Por eso te vas Y hay algo de bueno en tus ojos Sin querer La valija pesa y él la ayuda a entrar en el tren La cubre de besos Y el sol también  "
"1";"275120";"Hermano Perro";"16";"El 1er Álbum Más los Singles";"Almendra";"";"https://genius.com/Almendra-hermano-perro-lyrics";"  Quién dijo que siempre habremos de esperar Para que nos saquen un poco a pasear Hoy aquí desde mi cucha bajo un cielo igual Estoy esperando el año de mi fuga total Y ese día sé que voy a poder cantarle al sol Meando en mi cadena O estaré siempre aquí oyendo a mi amigo Oyendo a mi amigo que dice: Tira, tira, tira, hermano perro Hubo alguna vez un perro como yo Que quiso subir el último escalón Quién va a ser el que me atrape Cuando me eche a correr Mientras tenga espacio libre no me entregaré Y ese día sé que voy a subir a un árbol y allí Podré comer y oler por fin sus frutas O estaré siempre aquí Y aquí moriré oyendo a mi amigo Oyendo a mi amigo, oyendo a mi amigo que dice: Tira, tira, tira, hermano perro Tira, tira, tira, hermano perro  "
"1";"149573";"Mestizo";"17";"El 1er Álbum Más los Singles";"Almendra";" Edelmiro Molinari";"https://genius.com/Almendra-mestizo-lyrics";"  No te puedo hacer distancia Ni verme bajo mi piel Dar vueltas sobre el centro O explotar con él Sólo me queda Quebrar las viejas hojas secas Con mis pies Bailando porque soy mestizo No puedo acercarme al sol Para pedirte Porque el secará mi sangre Y eso no podrá ser Porque soy, porque soy mestizo Voy al sol y cuando esté seco Iré como por el aire hasta vos Porque soy mestizo, mestizo, mestizo  "
"1";"227360";"Toma el Tren Hacia el Sur";"18";"El 1er Álbum Más los Singles";"Almendra";"";"https://genius.com/Almendra-toma-el-tren-hacia-el-sur-lyrics";"  [Verso] Pásate un peine Y usa la boina Roja Compra los diarios Compra dulce De leche, oh Toma el tren hacia el sur Que allá te irá bien Todos habrán volado Todos habrán volado Todos habrán...  [Verso] Pásate un peine Y usa la boina Roja Compra los diarios Compra dulce De leche, oh Toma el tren hacia el sur Que allá te irá bien Todos habrán volado Todos habrán volado Todos habrán...  "
"1";"89773";"Jingle";"19";"El 1er Álbum Más los Singles";"Almendra";"";"https://genius.com/Almendra-jingle-lyrics";"  Vuelve del cuento feroz Su sombra está por seguir Y aunque su cara sea la de un tonto Pero se vuelve porque alguien llegó Pero se vuelve porque alguien llegó Vuelve del cuento feroz Su sombra está por seguir Y aunque su cara sea la de un tonto Pero se vuelve porque alguien llegó Pero se vuelve porque alguien llegó  "
"1";"156946";"Rutas Argentinas";"20";"El 1er Álbum Más los Singles";"Almendra";"";"https://genius.com/Almendra-rutas-argentinas-lyrics";"  Tengo los dedos ateridos De tanto esperar A ese hombre que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas, hasta el fin Tengo la mente consumida De tanto esperar A ese auto que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas hasta el fin Chicas y muchachos nos esperan allá Llevamos buenas cosas, llevamos buenas cosas Chicas y muchachos nos esperan allá Pero nadie nos quiere llevar Tengo los dedos superateridos De tanto esperar A ese auto que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas, hasta el fin Chicas y muchachos nos esperan allá Llevamos buenas cosas, llevamos buenas cosas Chicas y muchachos nos esperan allá Pero nadie nos quiere llevar Tengo los dedos superateridos De tanto esperar A ese auto que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas, hasta el fin  "
"1";"222986";"Toma el Tren Hacia el Sur";"1";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-toma-el-tren-hacia-el-sur-lyrics";"  [Verso] Pásate un peine Y usa la boina Roja Compra los diarios Compra dulce De leche, oh Toma el tren hacia el sur Que allá te irá bien Todos habrán volado Todos habrán volado Todos habrán...  [Verso] Pásate un peine Y usa la boina Roja Compra los diarios Compra dulce De leche, oh Toma el tren hacia el sur Que allá te irá bien Todos habrán volado Todos habrán volado Todos habrán...  "
"1";"86480";"Jingle";"2";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-jingle-lyrics";"  Vuelve del cuento feroz Su sombra está por seguir Y aunque su cara sea la de un tonto Pero se vuelve porque alguien llegó Pero se vuelve porque alguien llegó Vuelve del cuento feroz Su sombra está por seguir Y aunque su cara sea la de un tonto Pero se vuelve porque alguien llegó Pero se vuelve porque alguien llegó  "
"1";"166466";"No Tengo Idea";"3";"Almendra 2";"Almendra";"Edelmiro Molinari";"https://genius.com/Almendra-no-tengo-idea-lyrics";"  Si el cielo me envuelve Yo se que nada me va a pasar Pues he sido inocente Y no me podrá apresar Pero inocentemente Me lo empecé a tragar Vertientes que empiezan En mí jamás van a terminar Dando la vuelta al mundo Volando en una mosca infernal Y yo necesitando Que empujen un poco más Verás lo que presiento Verás donde vamos a llegar Ya no espera nadie Pensando en lo que pueda pasar Pero eso es imposible Yo recién empece a respirar  "
"1";"147453";"Camino Difícil";"4";"Almendra 2";"Almendra";"Emilio del Guercio";"https://genius.com/Almendra-camino-dificil-lyrics";"  Esta noche se ve más atrás Mis gritos, tus flores, es la libertad No ves que el tiempo se quedó a vivir  Compañero toma mi fusil Ven y abraza a tu general No ves que el tiempo se quedo a vivir  Ven al campo, mírate crecer Mira el agua ves que clara esta No ves que el tiempo se quedó a vivir No ves que el tiempo se quedó a vivir  "
"1";"157133";"Rutas Argentinas";"5";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-rutas-argentinas-lyrics";"  Tengo los dedos ateridos De tanto esperar A ese hombre que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas, hasta el fin Tengo la mente consumida De tanto esperar A ese auto que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas hasta el fin Chicas y muchachos nos esperan allá Llevamos buenas cosas, llevamos buenas cosas Chicas y muchachos nos esperan allá Pero nadie nos quiere llevar Tengo los dedos superateridos De tanto esperar A ese auto que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas, hasta el fin Chicas y muchachos nos esperan allá Llevamos buenas cosas, llevamos buenas cosas Chicas y muchachos nos esperan allá Pero nadie nos quiere llevar Tengo los dedos superateridos De tanto esperar A ese auto que me lleve por las rutas argentinas Rutas argentinas, rutas argentinas, hasta el fin  "
"1";"70066";"Vete de Mí Cuervo Negro";"6";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-vete-de-mi-cuervo-negro-lyrics";"  Vete de mí, cuervo negro Vete ya, vete ya No te quiero ver más Ni aquí, ni allá Vete de mi, cuervo negro Vete ya, vete ya No te quiero ver más Ni aquí, ni allá Vete de mí, vete de mí  "
"1";"177880";"Aire de Amor";"7";"Almendra 2";"Almendra";"Edelmiro Molinari";"https://genius.com/Almendra-aire-de-amor-lyrics";"  A pesar de que vuelvo A mis tierras de inocencia Canta amor desde adentro Bosque dan brisa los cerros Bandos que miran tu cuerpo Ruido, viene del agua En tus pies se agita la calma Aunque quieran soplarte A pesar de que vuelvo A mis tierras de inocencia Canta amor desde adentro Bosque da brisa a los cerros  "
"1";"146280";"Mestizo";"8";"Almendra 2";"Almendra";"Edelmiro Molinari";"https://genius.com/Almendra-mestizo-lyrics";"  No te puedo hacer distancia Ni verme bajo mi piel Dar vueltas sobre el centro O explotar con él Sólo me queda Quebrar las viejas hojas secas Con mis pies Bailando porque soy mestizo No puedo acercarme al sol Para pedirte Porque el secará mi sangre Y eso no podrá ser Porque soy, porque soy mestizo Voy al sol y cuando esté seco Iré como por el aire hasta vos Porque soy mestizo, mestizo, mestizo  "
"1";"864026";"Agnus Dei";"9";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-agnus-dei-lyrics";"  Ana lloró, Gustavo se fue al suelo Estos problemas son los que rayan a mamá Que acude a socorrernos, basta una carpa Bastones en el cuerpo Estos espectros son los que Asoman al azar Superando el cálculo  "
"1";"237413";"Para Ir";"10";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-para-ir-lyrics";"  Siéntate a ver el día Mira que gusto da, ver el rayo justo Donde empieza la avenida Descálzate en el aire...para ir No lleves ni papeles; Hay tanta gloria allí, que al final Nadie tiene un sueño sin laureles Que tu cuerpo, al menos esté limpio...para ir Córrete hasta el espacio Quiero que sepan hoy, qué color es El que robé cuando dormías Ya, móntate en el rayo...para ir  "
"1";"311840";"Parvas";"11";"Almendra 2";"Almendra";"";"";"Parvas,
¿en que parva naceré?
parva tu hermana tan descalza...
parva tu hermana tan descalza...

Parvas,
denme tiempo para huir...
pues yo no vivo ni consisto...
pues yo no vivo ni consisto...

Parvas,
mi vida al fin dividiré,
cien para mi,
cien para el aire...

Parvas... "
"1";"263053";"Cometa Azul";"12";"Almendra 2";"Almendra";"";"";"Ven cometa azul,
las formas toman,
su contorno ideal
estar al lado de tu cola,
me hará bien.

Ven cometa azul,
me acoplo a ti,
para no perder la paz.
Los hombres con vuelos nocturnos te amarán... "
"1";"407600";"Florecen los Nardos";"13";"Almendra 2";"Almendra";"";"";"Esta es la pregunta,
y yo pregunto;
¿cual fue la pregunta?

Oye legionario,
debes pasarme las manos,
por esta herida,
que no aguanto... "
"1";"182733";"Carmen";"14";"Almendra 2";"Almendra";"Emilio del Guercio";"";"Carmen es sucia,
no tiene padre.

Pisa laureles,
no ama a su madre.

Algo pasa dentro de mí...

Cuanto perdón,
debajo de tanta luna.

Cuanto verdor...
debajo de tanta luna.

Algo pasa dentro de mí.
Algo pasa en este lugar.

Carmen es sucia,
no tiene padre.

Pisa laureles,
no ama a su madre.

Párate debajo de mi mano
mira quién soy.

Párate debajo de mi mano
mira quién soy

Carmen es sucia,
no tiene padre.

Pisa laureles,
no ama a su madre. "
"1";"181813";"Obertura";"15";"Almendra 2";"Almendra";"";"";"-"
"1";"155986";"Amor de Aire";"16";"Almendra 2";"Almendra";"Edelmiro Molinari";"";"A pesar de que vuelvo
A mis tierras de inocencia
Canta amor desde adentro
Bosque dan brisa los cerros

Bandos que miran tu cuerpo
Ruido, viene del agua
En tus pies se agita la calma
Aunque quieran soplarte

A pesar de que vuelvo
A mis tierras de inocencia
Canta amor desde adentro
Bosque da brisa a los cerros"
"1";"94146";"Verde Llano";"17";"Almendra 2";"Almendra";"Edelmiro Molinari";"";"-"
"1";"89866";"Leves Instrucciones";"18";"Almendra 2";"Almendra";"";"";"Deberás,
ave salón de turno
venir a mí...

Quiero ver tus pantallas
o cualquier cosa que me digas,
o cualquier cosa que me digas.

Deberás
ave salón de turno,
venir a mí...

Quiero ver tus pantallas
o cualquier cosa que me digas,
o cualquier cosa que me digas.

"
"1";"382333";"Los Elefantes";"19";"Almendra 2";"Almendra";"";"https://genius.com/Almendra-los-elefantes-lyrics";"  Los elefantes saben descansar Van a morir de paz Un elefante sabe como aquél El creador de la Tierra y el Sol Y si es que ves como se extienden Si ves como se resignan A olvidar su inexplicable soledad Serás como ellos Te podrán contar los cuentos más extraños Pero no te apurarás Los elefantes saben olvidar Míralos como están Mira sus largas trompas sin razón; Como huelen todo lo que está Y si es que ves como se extienden Si ves como se resignan A olvidar su inexplicable soledad Serás como ellos Te podrán contar los cuentos más extraños Pero no te apurarás Un elefante anda por aquí Vamos a verlo andar Mientras sea un elefante hasta el final No tendrás que entender; Y tendrás calma Tendrás calma Y tendrás... Una blanca calma Una blanca, una blanca calma Una blanca, blanca calma  "
"1";"143706";"Un Pájaro Te Sostiene";"20";"Almendra 2";"Almendra";"Emilio del Guercio";"";"Nunca ves todo en control...
Nunca ves todo en control...

Encuentro con tu madre,
por la vereda azul

Miles de palabras,
se cruzan atrás.

Cada vida tiene su forma...

¿Para qué vas a ver,
si un pájaro te sostiene?
¿Para qué vas a ver,
si un pájaro te sostiene?
¿Para qué vas a ver,
si un pájaro te sostiene?

Cada vez que tú no estás
ah, la música parece que muriera,
un poco más...
Cada vez que tú no estás
ah, la música parece que muriera,
un poco más...
Cada vez que tú no estás
ah, la música parece que muriera,
un poco más... "
"1";"280306";"En las Cúpulas";"21";"Almendra 2";"Almendra";"";"";" Hoy nadie me siente en la cúpula, ¡oh!
Quién sabe si habrá tan extrañas figuras
al lado de los aceros.

Nunca los héroes se levantan.
Nunca los héroes se levantan.

Hoy nadie me siente en la cúpula, ¡oh!
Quién sabe si habrá oídos
que escuchen a los ángeles.

Los cuerpos de la libertad.
Los cuerpos de la libertad.
Hoy nadie me siente en una sola cúpula, ¡ah!

Quién sabe si habrá
esa clase de idiotas, de mentiras.

Que hermosas lluvias que nos bañan.
Que hermosas lluvias que nos bañan.
Tiramos a tierra las cúpulas.
Que no quede una sola más
al lado de los árboles. "
